ccn_str,Facility Name,StateNorm,tag_label,has_ewh_psych,has_ewh_md,has_both,Psychiatry Provider 1,Medical Director Name,Survey Date,Scope Severity Code
345357,PruittHealth - Neuse,North Carolina,F0760,True,True,True,TBD,Steven Skahill,2024-11-19,D
345357,PruittHealth - Neuse,North Carolina,F0867,True,True,True,TBD,Steven Skahill,2024-04-24,D
345357,PruittHealth - Neuse,North Carolina,F0880,True,True,True,TBD,Steven Skahill,2024-04-24,D
345357,PruittHealth - Neuse,North Carolina,F0755,True,True,True,TBD,Steven Skahill,2024-03-19,G
345357,PruittHealth - Neuse,North Carolina,F0760,True,True,True,TBD,Steven Skahill,2024-03-19,G
345357,PruittHealth - Neuse,North Carolina,F0867,True,True,True,TBD,Steven Skahill,2024-03-19,D
345357,PruittHealth - Neuse,North Carolina,F0867,True,True,True,TBD,Steven Skahill,2023-07-13,D
345357,PruittHealth - Neuse,North Carolina,F0867,True,True,True,TBD,Steven Skahill,2023-08-30,D
345357,PruittHealth - Neuse,North Carolina,F0880,True,True,True,TBD,Steven Skahill,2022-04-21,D
345358,Louisburg Healthcare & Rehabilitation Center,North Carolina,F0755,True,True,True,Cathy Burnham,Lalita Sidana,2024-08-28,D
345358,Louisburg Healthcare & Rehabilitation Center,North Carolina,F0760,True,True,True,Cathy Burnham,Lalita Sidana,2024-08-28,D
345358,Louisburg Healthcare & Rehabilitation Center,North Carolina,F0756,True,True,True,Cathy Burnham,Lalita Sidana,2024-03-06,E
345358,Louisburg Healthcare & Rehabilitation Center,North Carolina,F0867,True,True,True,Cathy Burnham,Lalita Sidana,2024-03-06,D
345358,Louisburg Healthcare & Rehabilitation Center,North Carolina,F0759,True,True,True,Cathy Burnham,Lalita Sidana,2023-10-05,D
345358,Louisburg Healthcare & Rehabilitation Center,North Carolina,F0880,True,True,True,Cathy Burnham,Lalita Sidana,2023-10-05,D
345362,The Greens at Cabarrus,North Carolina,F0867,True,True,True,Trishonda Shackleford,George Hall,2023-02-09,D
345363,"Compass Healthcare and Rehab Hawfields, Inc",North Carolina,F0867,True,False,False,Shannon Belcher,XXX,2023-07-28,E
345366,Greendale Forest Nursing and Rehab,North Carolina,F0867,True,False,False,Jennifer Boney,XXX,2022-09-01,E
345366,Greendale Forest Nursing and Rehab,North Carolina,F0880,True,False,False,Jennifer Boney,XXX,2022-09-01,E
345371,PruittHealth - Trent,North Carolina,F0880,True,True,True,Tracie Nalley,Steven Skahill,2025-02-27,D
345371,PruittHealth - Trent,North Carolina,F0880,True,True,True,Tracie Nalley,Steven Skahill,2024-03-27,D
345371,PruittHealth - Trent,North Carolina,F0755,True,True,True,Tracie Nalley,Steven Skahill,2023-11-16,D
345371,PruittHealth - Trent,North Carolina,F0867,True,True,True,Tracie Nalley,Steven Skahill,2022-12-08,E
345372,Wilson Pines Nursing and Rehabilitation Center,North Carolina,F0880,True,True,True,Jennifer Boney,Lalita Sidana,2025-04-10,D
345372,Wilson Pines Nursing and Rehabilitation Center,North Carolina,F0867,True,True,True,Jennifer Boney,Lalita Sidana,2024-03-06,E
345372,Wilson Pines Nursing and Rehabilitation Center,North Carolina,F0867,True,True,True,Jennifer Boney,Lalita Sidana,2023-02-16,F
345376,Carrolton of Fayetteville,North Carolina,F0760,True,False,False,Qadirah Mease,XXX,2024-06-04,D
345376,Carrolton of Fayetteville,North Carolina,F0760,True,False,False,Qadirah Mease,XXX,2024-04-02,D
345376,Carrolton of Fayetteville,North Carolina,F0759,True,False,False,Qadirah Mease,XXX,2018-07-03,D
345376,Carrolton of Fayetteville,North Carolina,F0867,True,False,False,Qadirah Mease,XXX,2018-07-03,F
345377,East Carolina Rehab and Wellness,North Carolina,F0880,True,False,False,TBD,XXX,2024-12-19,D
345377,East Carolina Rehab and Wellness,North Carolina,F0755,True,False,False,TBD,XXX,2024-04-05,E
345377,East Carolina Rehab and Wellness,North Carolina,F0867,True,False,False,TBD,XXX,2024-04-05,E
345377,East Carolina Rehab and Wellness,North Carolina,F0755,True,False,False,TBD,XXX,2024-02-27,E
345377,East Carolina Rehab and Wellness,North Carolina,F0759,True,False,False,TBD,XXX,2024-02-27,D
345377,East Carolina Rehab and Wellness,North Carolina,F0867,True,False,False,TBD,XXX,2024-02-27,E
345377,East Carolina Rehab and Wellness,North Carolina,F0880,True,False,False,TBD,XXX,2024-02-27,D
345377,East Carolina Rehab and Wellness,North Carolina,F0867,True,False,False,TBD,XXX,2023-11-02,D
345377,East Carolina Rehab and Wellness,North Carolina,F0880,True,False,False,TBD,XXX,2022-06-30,D
345378,PruittHealth - Rockingham,North Carolina,F0867,True,False,False,Qadirah Mease,XXX,2023-11-16,D
345378,PruittHealth - Rockingham,North Carolina,F0756,True,False,False,Qadirah Mease,XXX,2022-08-31,E
345378,PruittHealth - Rockingham,North Carolina,F0867,True,False,False,Qadirah Mease,XXX,2022-08-31,E
345378,PruittHealth - Rockingham,North Carolina,F0880,True,False,False,Qadirah Mease,XXX,2022-08-31,D
345381,Village Care of King - SNF,North Carolina,F0756,True,True,True,Susan F. Elium,Michael Piazza,2022-02-10,D
345381,Village Care of King - SNF,North Carolina,F0759,True,True,True,Susan F. Elium,Michael Piazza,2022-02-10,D
345383,Scottish Pines Rehab and Nursing Center,North Carolina,F0880,True,False,False,Nickey Dimery,XXX,2025-12-18,D
345383,Scottish Pines Rehab and Nursing Center,North Carolina,F0757,True,False,False,Nickey Dimery,XXX,2024-10-24,E
345384,PruittHealth - Farmville,North Carolina,F0867,True,True,True,Jennifer Boney,Lalita Sidana,2023-05-11,F
345384,PruittHealth - Farmville,North Carolina,F0880,True,True,True,Jennifer Boney,Lalita Sidana,2023-05-11,F
345385,Cardinal Healthcare and Rehab Center,North Carolina,F0880,True,False,False,Valerie Moore,XXX,2025-05-08,D
345385,Cardinal Healthcare and Rehab Center,North Carolina,F0867,True,False,False,Valerie Moore,XXX,2024-03-14,E
345385,Cardinal Healthcare and Rehab Center,North Carolina,F0867,True,False,False,Valerie Moore,XXX,2022-08-31,D
345385,Cardinal Healthcare and Rehab Center,North Carolina,F0880,True,False,False,Valerie Moore,XXX,2022-08-31,D
345395,Peak Resources Cherryville,North Carolina,F0867,True,True,True,Valerie Moore,Sandeep Patel,2024-04-18,E
345395,Peak Resources Cherryville Rest Home/ALF,North Carolina,F0867,True,True,True,Valerie Moore,Sandeep Patel,2024-04-18,E
345395,Peak Resources Cherryville,North Carolina,F0759,True,True,True,Valerie Moore,Sandeep Patel,2022-10-19,D
345395,Peak Resources Cherryville Rest Home/ALF,North Carolina,F0759,True,True,True,Valerie Moore,Sandeep Patel,2022-10-19,D
345401,Wilkesboro Health and Rehabilitation,North Carolina,F0880,True,True,True,Heather Landis,George Osei-Bonsu,2024-09-11,D
345401,Wilkesboro Health and Rehabilitation,North Carolina,F0867,True,True,True,Heather Landis,George Osei-Bonsu,2023-06-15,D
345401,Wilkesboro Health and Rehabilitation,North Carolina,F0880,True,True,True,Heather Landis,George Osei-Bonsu,2023-06-15,D
345408,Southpoint Health and Rehab of Durham,North Carolina,F0755,True,False,False,Nicole Harrison,XXX,2025-04-10,D
345408,Southpoint Health and Rehab of Durham,North Carolina,F0880,True,False,False,Nicole Harrison,XXX,2024-11-19,D
345408,Southpoint Health and Rehab of Durham,North Carolina,F0755,True,False,False,Nicole Harrison,XXX,2024-05-24,E
345408,Southpoint Health and Rehab of Durham,North Carolina,F0867,True,False,False,Nicole Harrison,XXX,2024-04-05,E
345408,Southpoint Health and Rehab of Durham,North Carolina,F0760,True,False,False,Nicole Harrison,XXX,2023-11-20,E
345408,Southpoint Health and Rehab of Durham,North Carolina,F0755,True,False,False,Nicole Harrison,XXX,2023-01-10,D
345408,Southpoint Health and Rehab of Durham,North Carolina,F0867,True,False,False,Nicole Harrison,XXX,2023-01-10,D
345408,Southpoint Health and Rehab of Durham,North Carolina,F0880,True,False,False,Nicole Harrison,XXX,2023-01-10,J
345415,Pineville Rehab and Living Center,North Carolina,F0880,True,False,False,Richzer Villamor,XXX,2025-06-06,D
345415,Pineville Rehab and Living Center,North Carolina,F0867,True,False,False,Richzer Villamor,XXX,2024-01-25,E
345415,Pineville Rehab and Living Center,North Carolina,F0867,True,False,False,Richzer Villamor,XXX,2023-04-03,E
345415,Pineville Rehab and Living Center,North Carolina,F0759,True,False,False,Richzer Villamor,XXX,2022-07-29,E
345415,Pineville Rehab and Living Center,North Carolina,F0880,True,False,False,Richzer Villamor,XXX,2022-07-29,E
345419,Lexington Health Care Center,North Carolina,F0757,True,False,False,Angela Caines,XXX,2025-04-29,D
345419,Lexington Health Care Center,North Carolina,F0867,True,False,False,Angela Caines,XXX,2024-03-01,E
345419,Lexington Health Care Center,North Carolina,F0760,True,False,False,Angela Caines,XXX,2022-10-14,K
345420,Alamance Health Care Center,North Carolina,F0867,True,False,False,Whitney King,XXX,2024-04-23,E
345420,Alamance Health Care Center,North Carolina,F0759,True,False,False,Whitney King,XXX,2023-08-02,D
345420,Alamance Health Care Center,North Carolina,F0756,True,False,False,Whitney King,XXX,2023-07-06,D
345420,Alamance Health Care Center,North Carolina,F0757,True,False,False,Whitney King,XXX,2023-07-06,J
345420,Alamance Health Care Center,North Carolina,F0760,True,False,False,Whitney King,XXX,2023-07-06,E
345420,Alamance Health Care Center,North Carolina,F0867,True,False,False,Whitney King,XXX,2023-11-02,E
345420,Alamance Health Care Center,North Carolina,F0760,True,False,False,Whitney King,XXX,2023-11-02,D
345428,The Laurels of Salisbury,North Carolina,F0867,True,False,False,Margo Brandon,XXX,2023-08-21,D
345432,River Bend Health & Rehabilitation ALF,North Carolina,F0755,True,False,False,Cody Knisley,XXX,2025-06-13,D
345432,River Bend Health & Rehabilitation SNF,North Carolina,F0755,True,False,False,Cody Knisley,XXX,2025-06-13,D
345432,River Bend Health & Rehabilitation ALF,North Carolina,F0760,True,False,False,Cody Knisley,XXX,2025-06-13,D
345432,River Bend Health & Rehabilitation SNF,North Carolina,F0760,True,False,False,Cody Knisley,XXX,2025-06-13,D
345432,River Bend Health & Rehabilitation ALF,North Carolina,F0755,True,False,False,Cody Knisley,XXX,2024-06-27,D
345432,River Bend Health & Rehabilitation SNF,North Carolina,F0755,True,False,False,Cody Knisley,XXX,2024-06-27,D
345432,River Bend Health & Rehabilitation ALF,North Carolina,F0880,True,False,False,Cody Knisley,XXX,2024-06-27,E
345432,River Bend Health & Rehabilitation SNF,North Carolina,F0880,True,False,False,Cody Knisley,XXX,2024-06-27,E
345432,River Bend Health & Rehabilitation ALF,North Carolina,F0867,True,False,False,Cody Knisley,XXX,2023-09-15,E
345432,River Bend Health & Rehabilitation SNF,North Carolina,F0867,True,False,False,Cody Knisley,XXX,2023-09-15,E
345432,River Bend Health & Rehabilitation ALF,North Carolina,F0880,True,False,False,Cody Knisley,XXX,2023-09-15,D
345432,River Bend Health & Rehabilitation SNF,North Carolina,F0880,True,False,False,Cody Knisley,XXX,2023-09-15,D
345439,Peak Resources Brookshire SNF,North Carolina,F0880,True,False,False,Shannon Belcher,XXX,2025-02-28,D
345439,Peak Resources Brookshire ALF,North Carolina,F0880,True,False,False,Shannon Belcher,XXX,2025-02-28,D
345439,Peak Resources Brookshire SNF,North Carolina,F0759,True,False,False,Shannon Belcher,XXX,2022-04-07,D
345439,Peak Resources Brookshire ALF,North Carolina,F0759,True,False,False,Shannon Belcher,XXX,2022-04-07,D
345439,Peak Resources Brookshire SNF,North Carolina,F0880,True,False,False,Shannon Belcher,XXX,2022-04-07,E
345439,Peak Resources Brookshire ALF,North Carolina,F0880,True,False,False,Shannon Belcher,XXX,2022-04-07,E
345441,Gastonia Health and Rehab,North Carolina,F0867,True,False,False,Valerie Moore,XXX,2023-09-13,E
345441,Gastonia Health and Rehab,North Carolina,F0880,True,False,False,Valerie Moore,XXX,2023-09-13,E
345442,Forrest Oakes Healthcare Center,North Carolina,F0757,True,True,True,Charles Myers,Twara Tarasaria,2023-11-02,D
345442,Forrest Oakes Healthcare Center,North Carolina,F0867,True,True,True,Charles Myers,Twara Tarasaria,2023-11-02,E
345442,Forrest Oakes Healthcare Center,North Carolina,F0867,True,True,True,Charles Myers,Twara Tarasaria,2022-11-10,E
345446,College Pines Health and Rehab,North Carolina,F0867,True,False,False,Rachel Nadeau,XXX,2024-03-06,D
345449,King Health and Rehabilitation Center,North Carolina,F0755,True,True,True,Robert Jester,Jill Van-Horn,2025-04-16,D
345449,King Health and Rehabilitation Center,North Carolina,F0867,True,True,True,Robert Jester,Jill Van-Horn,2024-01-24,D
345449,King Health and Rehabilitation Center,North Carolina,F0867,True,True,True,Robert Jester,Jill Van-Horn,2022-09-02,D
345460,Guilford Health Care Center,North Carolina,F0759,True,False,False,Angela Caines,XXX,2025-04-17,E
345460,Guilford Health Care Center,North Carolina,F0867,True,False,False,Angela Caines,XXX,2024-01-24,F
345460,Guilford Health Care Center,North Carolina,F0755,True,False,False,Angela Caines,XXX,2022-12-08,E
345460,Guilford Health Care Center,North Carolina,F0759,True,False,False,Angela Caines,XXX,2022-12-08,D
345460,Guilford Health Care Center,North Carolina,F0867,True,False,False,Angela Caines,XXX,2022-12-08,E
345462,The Oaks - Brevard,North Carolina,F0756,True,False,False,Cody Knisley,XXX,2024-12-18,D
345462,The Oaks - Brevard,North Carolina,F0760,True,False,False,Cody Knisley,XXX,2024-12-18,D
345462,The Oaks - Brevard,North Carolina,F0755,True,False,False,Cody Knisley,XXX,2024-12-18,D
345462,The Oaks - Brevard,North Carolina,F0756,True,False,False,Cody Knisley,XXX,2023-08-17,D
345462,The Oaks - Brevard,North Carolina,F0867,True,False,False,Cody Knisley,XXX,2023-08-17,D
345462,The Oaks - Brevard,North Carolina,F0880,True,False,False,Cody Knisley,XXX,2023-08-17,D
345462,The Oaks - Brevard,North Carolina,F0880,True,False,False,Cody Knisley,XXX,2022-01-07,E
345466,Willowbrook Rehabilitation and Care Center,North Carolina,F0759,True,False,False,Zachary Harper,XXX,2025-09-12,D
345471,Mecklenburg Health & Rehabilitation,North Carolina,F0880,True,False,False,Richzer Villamor,XXX,2025-08-21,D
345471,Mecklenburg Health & Rehabilitation,North Carolina,F0867,True,False,False,Richzer Villamor,XXX,2023-12-14,D
345473,Wilora Lake,North Carolina,F0880,True,False,False,Nerissa Nelson,XXX,2025-02-20,D
345482,Brookdale Carriage Club Providence SNF,North Carolina,F0867,True,True,True,Richzer Villamor,George Hall,2024-02-21,F
345487,Cherry Point Bay Nursing and Rehab Center,North Carolina,F0867,True,False,False,TBD,XXX,2024-03-05,D
345490,Ayden Court Nursing and Rehabilitation,North Carolina,F0867,True,False,False,TBD,XXX,2023-11-16,D
345490,Ayden Court Nursing and Rehabilitation,North Carolina,F0759,True,False,False,TBD,XXX,2023-11-16,D
345490,Ayden Court Nursing and Rehabilitation,North Carolina,F0867,True,False,False,TBD,XXX,2022-08-25,E
345490,Ayden Court Nursing and Rehabilitation,North Carolina,F0880,True,False,False,TBD,XXX,2022-08-25,D
345491,Croatan Ridge Rehabilitation & Nursing Center,North Carolina,F0756,True,False,False,Breanna Ring,XXX,2025-02-07,D
345491,Croatan Ridge Rehabilitation & Nursing Center,North Carolina,F0759,True,False,False,Breanna Ring,XXX,2025-02-07,D
345491,Croatan Ridge Rehabilitation & Nursing Center,North Carolina,F0760,True,False,False,Breanna Ring,XXX,2025-02-07,D
345491,Croatan Ridge Rehabilitation & Nursing Center,North Carolina,F0755,True,False,False,Breanna Ring,XXX,2024-02-02,E
345493,Hendersonville Health and Rehab,North Carolina,F0756,False,False,False,XXX,XXX,2023-06-16,E
345493,Hendersonville Health and Rehab,North Carolina,F0760,False,False,False,XXX,XXX,2023-06-16,E
345493,Hendersonville Health and Rehab,North Carolina,F0867,False,False,False,XXX,XXX,2023-06-16,D
345501,Croasdaile Clinic,North Carolina,F0759,True,False,False,Robert Williams,XXX,2023-02-23,E
345501,Croasdaile Friendship House,North Carolina,F0759,True,False,False,Katie Smith,XXX,2023-02-23,E
345501,Croasdaile Village,North Carolina,F0759,True,False,False,Cathy Burnham,XXX,2023-02-23,E
345501,Croasdaile Clinic,North Carolina,F0760,True,False,False,Robert Williams,XXX,2023-02-23,E
345501,Croasdaile Friendship House,North Carolina,F0760,True,False,False,Katie Smith,XXX,2023-02-23,E
345501,Croasdaile Village,North Carolina,F0760,True,False,False,Cathy Burnham,XXX,2023-02-23,E
345502,Lake Park Nursing and Rehabilitation Center,North Carolina,F0867,True,False,False,Mercedes Whitworth,XXX,2023-05-05,D
345505,Carolina Rehab Center of Cumberland,North Carolina,F0760,True,False,False,Qadirah Mease,XXX,2024-11-04,D
345505,Carolina Rehab Center of Cumberland,North Carolina,F0867,True,False,False,Qadirah Mease,XXX,2024-03-25,D
345505,Carolina Rehab Center of Cumberland,North Carolina,F0760,True,False,False,Qadirah Mease,XXX,2024-05-03,E
345505,Carolina Rehab Center of Cumberland,North Carolina,F0867,True,False,False,Qadirah Mease,XXX,2024-05-03,G
345513,Tower Nursing and Rehabilitation Center,North Carolina,F0880,True,False,False,Cathy Burnham,XXX,2025-03-20,D
345513,Tower Nursing and Rehabilitation Center,North Carolina,F0755,True,False,False,Cathy Burnham,XXX,2024-02-08,D
345513,Tower Nursing and Rehabilitation Center,North Carolina,F0756,True,False,False,Cathy Burnham,XXX,2024-02-08,D
345513,Tower Nursing and Rehabilitation Center,North Carolina,F0867,True,False,False,Cathy Burnham,XXX,2024-02-08,E
345513,Tower Nursing and Rehabilitation Center,North Carolina,F0755,True,False,False,Cathy Burnham,XXX,2022-10-15,D
345515,PruittHealth - Town Center,North Carolina,F0760,True,False,False,LaKenya Williams,XXX,2025-08-28,D
345518,Quailhaven Healthcare Center,North Carolina,F0880,True,False,False,Qadirah Mease,XXX,2025-06-19,D
345518,Quailhaven Healthcare Center,North Carolina,F0867,True,False,False,Qadirah Mease,XXX,2023-03-23,E
345518,Quailhaven Healthcare Center,North Carolina,F0880,True,False,False,Qadirah Mease,XXX,2023-03-23,D
345522,Fletcher Rehabilitation and Heathcare Center,North Carolina,F0880,True,False,False,Stephanie Lonow,XXX,2025-06-02,E
345522,Fletcher Rehabilitation and Heathcare Center,North Carolina,F0760,True,False,False,Stephanie Lonow,XXX,2025-06-02,D
345522,Fletcher Rehabilitation and Heathcare Center,North Carolina,F0756,True,False,False,Stephanie Lonow,XXX,2024-02-02,E
345522,Fletcher Rehabilitation and Heathcare Center,North Carolina,F0755,True,False,False,Stephanie Lonow,XXX,2022-07-29,D
345522,Fletcher Rehabilitation and Heathcare Center,North Carolina,F0760,True,False,False,Stephanie Lonow,XXX,2022-07-29,D
345522,Fletcher Rehabilitation and Heathcare Center,North Carolina,F0880,True,False,False,Stephanie Lonow,XXX,2022-07-29,E
345523,Ramseur Rehabilitation and Health Care Center,North Carolina,F0867,True,False,False,Matthew Quick,XXX,2024-05-17,D
345523,Ramseur Rehabilitation and Health Care Center,North Carolina,F0867,True,False,False,Matthew Quick,XXX,2023-02-23,E
345531,NC State Veterans Home - Salisbury,North Carolina,F0605,True,False,False,Margo Brandon,XXX,2025-12-12,D
345531,NC State Veterans Home - Salisbury,North Carolina,F0756,True,False,False,Margo Brandon,XXX,2025-12-12,D
345531,NC State Veterans Home - Salisbury,North Carolina,F0880,True,False,False,Margo Brandon,XXX,2025-12-12,J
345532,Liberty Commons Nsg and Rehab of Lee County,North Carolina,F0760,True,False,False,Colette Affiah,XXX,2025-05-05,E
345532,Liberty Commons Nsg and Rehab of Lee County,North Carolina,F0867,True,False,False,Colette Affiah,XXX,2024-04-04,D
345532,Liberty Commons Nsg and Rehab of Lee County,North Carolina,F0867,True,False,False,Colette Affiah,XXX,2023-07-06,D
345532,Liberty Commons Nsg and Rehab of Lee County,North Carolina,F0756,True,False,False,Colette Affiah,XXX,2023-02-09,D
345532,Liberty Commons Nsg and Rehab of Lee County,North Carolina,F0867,True,False,False,Colette Affiah,XXX,2023-02-09,E
345534,Sanford Health & Rehabilitation Co,North Carolina,F0760,True,False,False,Nicole Harrison,XXX,2024-06-13,G
345534,Sanford Health & Rehabilitation Co,North Carolina,F0755,True,False,False,Nicole Harrison,XXX,2024-01-24,D
345534,Sanford Health & Rehabilitation Co,North Carolina,F0867,True,False,False,Nicole Harrison,XXX,2024-01-24,D
345534,Sanford Health & Rehabilitation Co,North Carolina,F0756,True,False,False,Nicole Harrison,XXX,2022-12-01,E
345534,Sanford Health & Rehabilitation Co,North Carolina,F0757,True,False,False,Nicole Harrison,XXX,2022-12-01,E
345534,Sanford Health & Rehabilitation Co,North Carolina,F0759,True,False,False,Nicole Harrison,XXX,2022-12-01,E
345534,Sanford Health & Rehabilitation Co,North Carolina,F0867,True,False,False,Nicole Harrison,XXX,2022-12-01,E
345534,Sanford Health & Rehabilitation Co,North Carolina,F0880,True,False,False,Nicole Harrison,XXX,2022-12-01,E
345535,Adams Farm Living Rehabilitation,North Carolina,F0756,True,False,False,Lisa Williams-Corbin,XXX,2025-05-01,D
345535,Adams Farm Living Rehabilitation,North Carolina,F0880,True,False,False,Lisa Williams-Corbin,XXX,2025-12-05,D
345538,PruittHealth - Raleigh,North Carolina,F0755,True,False,False,Adaora Nnadike,XXX,2025-06-25,D
345538,PruittHealth - Raleigh,North Carolina,F0867,True,False,False,Adaora Nnadike,XXX,2023-09-29,E
345541,Lakeside Health and Rehab,North Carolina,F0757,True,True,True,Margo Brandon,Sandeep Patel,2024-09-27,D
345544,Aldersgate Retirement Community - Asbury,North Carolina,F0880,False,False,False,XXX,XXX,2024-10-16,J
345544,Aldersgate Retirement Community - Asbury,North Carolina,F0867,False,False,False,XXX,XXX,2023-06-08,E
345551,PruittHealth - Carolina Point,North Carolina,F0760,True,False,False,Warren Hatt,XXX,2025-04-24,E
345551,PruittHealth - Carolina Point,North Carolina,F0867,True,False,False,Warren Hatt,XXX,2024-04-18,D
345551,PruittHealth - Carolina Point,North Carolina,F0867,True,False,False,Warren Hatt,XXX,2023-07-13,E
345551,PruittHealth - Carolina Point,North Carolina,F0867,True,False,False,Warren Hatt,XXX,2022-07-13,E
345554,Trinity Grove,North Carolina,F0880,True,True,True,TBD,Surah Grumet,2025-09-18,E
345555,Hillcrest Raleigh at Crabtree Valley,North Carolina,F0880,True,False,False,Warren Hatt,XXX,2023-12-15,G
345558,NC State Veterans Home - Black Mountain,North Carolina,F0880,True,False,False,Cody Knisley,XXX,2025-12-04,D
345558,NC State Veterans Home - Black Mountain,North Carolina,F0867,True,False,False,Cody Knisley,XXX,2023-07-12,F
345561,Fuquay Varina Health and Rehab Center,North Carolina,F0880,True,False,False,Mosebolatan Akande,XXX,2024-12-05,D
345561,Fuquay Varina Health and Rehab Center,North Carolina,F0867,True,False,False,Mosebolatan Akande,XXX,2023-10-18,E
345561,Fuquay Varina Health and Rehab Center,North Carolina,F0880,True,False,False,Mosebolatan Akande,XXX,2023-10-18,D
345561,Fuquay Varina Health and Rehab Center,North Carolina,F0759,True,False,False,Mosebolatan Akande,XXX,2023-10-18,E
345561,Fuquay Varina Health and Rehab Center,North Carolina,F0867,True,False,False,Mosebolatan Akande,XXX,2022-06-17,E
345561,Fuquay Varina Health and Rehab Center,North Carolina,F0880,True,False,False,Mosebolatan Akande,XXX,2022-06-17,E
345562,Clear Creek Nursing and Rehabilitation Center,North Carolina,F0880,True,False,False,Mercedes Whitworth,XXX,2025-03-21,E
345562,Clear Creek Nursing and Rehabilitation Center,North Carolina,F0867,True,False,False,Mercedes Whitworth,XXX,2023-11-17,F
345562,Clear Creek Nursing and Rehabilitation Center,North Carolina,F0880,True,False,False,Mercedes Whitworth,XXX,2023-11-17,F
345562,Clear Creek Nursing and Rehabilitation Center,North Carolina,F0880,True,False,False,Mercedes Whitworth,XXX,2022-05-26,E
345565,Trinity Elms SNF,North Carolina,F0760,True,True,True,Tangela Patterson,Jill Van-Horn,2025-04-30,D
345565,Trinity Elms SNF,North Carolina,F0759,True,True,True,Tangela Patterson,Jill Van-Horn,2023-08-30,D
345566,Pruitt Health- Union Pointe,North Carolina,F0760,True,True,True,Nerissa Nelson,Sandeep Patel,2025-05-12,E
345566,Pruitt Health- Union Pointe,North Carolina,F0867,True,True,True,Nerissa Nelson,Sandeep Patel,2024-02-16,E
345567,Autumn Care of Cornelius,North Carolina,F0759,False,False,False,XXX,XXX,2025-07-25,D
345567,Autumn Care of Cornelius,North Carolina,F0880,False,False,False,XXX,XXX,2025-07-25,D
345567,Autumn Care of Cornelius,North Carolina,F0755,False,False,False,XXX,XXX,2025-07-25,D
345567,Autumn Care of Cornelius,North Carolina,F0867,False,False,False,XXX,XXX,2024-05-02,E
345567,Autumn Care of Cornelius,North Carolina,F0867,False,False,False,XXX,XXX,2023-01-07,D
345567,Autumn Care of Cornelius,North Carolina,F0880,False,False,False,XXX,XXX,2023-01-07,E
345576,Parkview Health and Rehab Center,North Carolina,F0759,True,False,False,Colette Affiah,XXX,2023-04-28,D
345578,Briar Creek Health Center AL,North Carolina,F0880,True,False,False,Richzer Villamor,XXX,2025-01-22,D
345578,Briar Creek Health Center SNF,North Carolina,F0880,True,True,True,Richzer Villamor,Sandeep Patel,2025-01-22,D
345578,Briar Creek Health Center AL,North Carolina,F0755,True,False,False,Richzer Villamor,XXX,2024-03-07,G
345578,Briar Creek Health Center SNF,North Carolina,F0755,True,True,True,Richzer Villamor,Sandeep Patel,2024-03-07,G
365030,Concord Care Center of Toledo,Ohio,F0755,True,False,False,Jordan Pothast,XXX,2025-02-05,D
365030,Concord Care Center of Toledo,Ohio,F0759,True,False,False,Jordan Pothast,XXX,2025-01-07,D
365030,Concord Care Center of Toledo,Ohio,F0759,True,False,False,Jordan Pothast,XXX,2024-05-29,D
365030,Concord Care Center of Toledo,Ohio,F0760,True,False,False,Jordan Pothast,XXX,2024-04-24,D
365030,Concord Care Center of Toledo,Ohio,F0760,True,False,False,Jordan Pothast,XXX,2022-12-07,D
365030,Concord Care Center of Toledo,Ohio,F0880,True,False,False,Jordan Pothast,XXX,2024-01-16,E
365088,Englewood Health and Rehab,Ohio,F0755,True,True,True,Ton Le,Koby Dixon,2025-04-02,D
365088,Englewood Health and Rehab,Ohio,F0755,True,True,True,Ton Le,Koby Dixon,2024-05-01,D
365088,Englewood Health and Rehab,Ohio,F0880,True,True,True,Ton Le,Koby Dixon,2024-05-01,D
365088,Englewood Health and Rehab,Ohio,F0755,True,True,True,Ton Le,Koby Dixon,2025-01-28,D
365088,Englewood Health and Rehab,Ohio,F0759,True,True,True,Ton Le,Koby Dixon,2023-09-11,D
365088,Englewood Health and Rehab,Ohio,F0880,True,True,True,Ton Le,Koby Dixon,2020-01-16,D
365186,Madeira Care Center,Ohio,F0755,False,True,False,XXX,Shane Jeffers,2024-01-24,D
365186,Madeira Care Center,Ohio,F0865,False,True,False,XXX,Shane Jeffers,2024-01-24,F
365186,Madeira Care Center,Ohio,F0880,False,True,False,XXX,Shane Jeffers,2024-01-24,D
365186,Madeira Care Center,Ohio,F0755,False,True,False,XXX,Shane Jeffers,2024-11-13,D
365186,Madeira Care Center,Ohio,F0756,False,True,False,XXX,Shane Jeffers,2020-01-11,D
365186,Madeira Care Center,Ohio,F0759,False,True,False,XXX,Shane Jeffers,2020-01-11,E
365186,Madeira Care Center,Ohio,F0760,False,True,False,XXX,Shane Jeffers,2020-01-11,D
365186,Madeira Care Center,Ohio,F0880,False,True,False,XXX,Shane Jeffers,2020-01-11,F
365186,Madeira Care Center,Ohio,F0760,False,True,False,XXX,Shane Jeffers,2023-11-21,D
365186,Madeira Care Center,Ohio,F0880,False,True,False,XXX,Shane Jeffers,2023-11-21,D
365186,Madeira Care Center,Ohio,F0865,False,True,False,XXX,Shane Jeffers,2019-03-28,F
365187,Xenia Health and Rehab,Ohio,F0880,True,True,True,Ton Le,Mark Crager,2025-02-27,F
